LifeNumber;LactationNumber;CalvingDate;DryOffDate;InseminationNumber;InseminationDate;PregnancyCheckDate;CheckResult;
NL 659947767;0;11-11-2017;;;;;;
NL 659947774;0;12-11-2017;;;;;;
NL 665113057;0;1-1-2015;;1;19-5-2016;13-2-2017;Pregnant;
NL 665113057;1;1-3-2017;;1;24-6-2017 8:00:00;7-9-2017;Pregnant;
NL 665113336;0;26-4-2015;;1;16-5-2016;13-2-2017;Pregnant;
NL 665113336;1;14-2-2017;;1;3-5-2017 8:00:00;16-8-2017;Not Pregnant;
NL 665113336;1;14-2-2017;;2;29-8-2017 16:00:00;;;
NL 666173300;0;4-11-2016;;;;;;
NL 666173317;0;6-11-2016;;;;;;
NL 668819925;0;5-1-2015;;1;16-3-2016 16:00:00;20-1-2017;Pregnant;
NL 668819925;0;5-1-2015;;2;30-4-2016;;;
NL 668819925;1;26-1-2017;;1;22-4-2017 8:00:00;28-6-2017;Not Pregnant;
NL 669614934;0;21-9-2016;;;;;;
NL 690929009;4;9-9-2014;21-9-2015 14:42:00;1;13-11-2014 16:00:00;;;
NL 690929009;4;9-9-2014;21-9-2015 14:42:00;2;11-12-2014 8:00:00;;;
NL 690929009;4;9-9-2014;21-9-2015 14:42:00;3;28-1-2015 13:00:00;13-5-2015;Pregnant;
NL 690929009;5;13-11-2015;16-11-2016 16:26:00;1;1-3-2016 17:00:00;;;
NL 690929009;5;13-11-2015;16-11-2016 16:26:00;2;18-4-2016 16:00:00;24-8-2016;Pregnant;
NL 690929009;6;22-1-2017;;;;;;
NL 690929016;5;31-3-2015;;1;13-6-2015 16:00:00;23-9-2015;Pregnant;
NL 690929016;6;13-1-2016;4-11-2016 14:50:00;1;6-5-2016 7:00:00;24-8-2016;Pregnant;
NL 690929016;7;10-12-2016;;;;;;
NL 690929047;4;28-8-2014;8-7-2015 13:56:00;1;26-11-2014 15:00:00;3-4-2015;Pregnant;
NL 690929047;5;13-9-2015;25-8-2016 13:51:00;1;23-11-2015 14:00:00;;;
NL 690929047;5;13-9-2015;25-8-2016 13:51:00;2;28-12-2015 14:00:00;;;
NL 690929047;5;13-9-2015;25-8-2016 13:51:00;3;18-1-2016 16:00:00;15-6-2016;Pregnant;
NL 690929047;6;16-10-2016;;1;29-12-2016 7:00:00;8-3-2017;Pregnant;
NL 690929061;4;9-7-2014;;1;21-10-2014 17:00:00;;;
NL 690929100;4;18-11-2014;21-8-2015 8:36:00;1;6-2-2015 17:00:00;13-8-2015;Pregnant;
NL 690929100;5;24-11-2015;26-11-2015 8:56:00;;;;;
NL 690929117;4;25-11-2014;8-9-2015 8:28:00;1;21-1-2015 16:00:00;12-7-2015;Pregnant;
NL 690929117;5;7-11-2015;;;;;;
NL 690929155;4;31-7-2014;8-7-2015 13:56:00;1;26-11-2014 15:00:00;3-4-2015;Pregnant;
NL 690929155;5;15-9-2015;13-10-2016 14:11:00;1;14-1-2016 8:00:00;;;
NL 690929155;5;15-9-2015;13-10-2016 14:11:00;2;1-3-2016 8:00:00;15-6-2016;Pregnant;
NL 690929155;6;13-12-2016;;;;;;
NL 690929162;4;19-6-2014;12-3-2015 16:06:00;1;9-9-2014 16:00:00;26-11-2014;Pregnant;
NL 690929162;5;4-6-2015;;1;3-8-2015 7:00:00;;;
NL 690929162;5;4-6-2015;;2;24-8-2015 16:00:00;;;
NL 690929162;5;4-6-2015;;3;14-10-2015 17:00:00;;;
NL 690929162;5;4-6-2015;;4;6-11-2015 8:00:00;;;
NL 690929179;4;21-10-2014;24-8-2015 14:59:00;1;26-12-2014 6:00:00;22-4-2015;Pregnant;
NL 690929179;5;4-10-2015;16-11-2015 7:35:00;;;;;
NL 690929201;4;25-11-2014;30-10-2015 13:49:00;1;2-3-2015 8:00:00;13-5-2015;Pregnant;
NL 690929201;5;25-12-2015;4-11-2016 14:23:00;1;23-2-2016 15:00:00;;;
NL 690929201;5;25-12-2015;4-11-2016 14:23:00;2;15-3-2016 17:00:00;11-8-2016;Pregnant;
NL 690929201;6;13-12-2016;;;;;;
NL 690929225;4;13-9-2014;;;;;;
NL 690929249;4;28-6-2014;8-7-2015 13:56:00;1;25-10-2014 9:00:00;;;
NL 690929249;4;28-6-2014;8-7-2015 13:56:00;2;17-11-2014 8:00:00;;;
NL 690929249;4;28-6-2014;8-7-2015 13:56:00;3;9-12-2014 16:00:00;22-4-2015;Pregnant;
NL 690929249;5;15-9-2015;25-8-2016 13:50:00;1;21-11-2015 16:00:00;;;
NL 690929249;5;15-9-2015;25-8-2016 13:50:00;2;14-12-2015 17:00:00;24-3-2016;Pregnant;
NL 690929249;6;19-9-2016;;1;10-12-2016 16:00:00;;;
NL 690929287;4;29-1-2015;18-12-2015 14:58:00;1;1-4-2015 17:00:00;;;
NL 690929287;4;29-1-2015;18-12-2015 14:58:00;2;23-4-2015 16:00:00;13-5-2015;Not Pregnant;
NL 690929287;4;29-1-2015;18-12-2015 14:58:00;3;15-5-2015 15:00:00;23-9-2015;Pregnant;
NL 690929287;5;4-3-2016;;1;1-7-2016 14:00:00;17-11-2016;Not Pregnant;
NL 690929294;3;21-1-2014;28-11-2014 16:26:00;1;28-3-2014 16:00:00;26-11-2014;Pregnant;
NL 690929294;4;6-1-2015;;1;30-3-2015 7:00:00;13-5-2015;Not Pregnant;
NL 690929294;4;6-1-2015;;2;8-6-2015 21:00:00;8-7-2015;Not Pregnant;
NL 690929294;4;6-1-2015;;3;3-8-2015 7:00:00;;;
NL 690929294;4;6-1-2015;;4;28-8-2015 16:00:00;8-12-2015;Pregnant;
NL 690929294;5;15-4-2016;;1;24-7-2016 16:00:00;28-9-2016;Not Pregnant;
NL 690929294;5;15-4-2016;;2;29-9-2016 7:00:00;;;
NL 690929294;5;15-4-2016;;3;19-10-2016 9:00:00;;;
NL 690929294;5;15-4-2016;;4;24-11-2016 8:00:00;;;
NL 690929294;5;15-4-2016;;5;19-12-2016 9:00:00;;;
NL 690929294;5;15-4-2016;;6;2-1-2017 16:00:00;;;
NL 690929302;4;22-10-2014;7-10-2015 16:46:00;1;27-12-2014 14:00:00;;;
NL 690929302;4;22-10-2014;7-10-2015 16:46:00;2;17-1-2015 8:00:00;;;
NL 690929302;4;22-10-2014;7-10-2015 16:46:00;3;9-2-2015 17:00:00;13-8-2015;Pregnant;
NL 690929302;5;22-11-2015;24-1-2017 15:04:00;1;21-2-2016 9:00:00;15-6-2016;Not Pregnant;
NL 690929302;5;22-11-2015;24-1-2017 15:04:00;2;2-7-2016 8:00:00;28-9-2016;Pregnant;
NL 690929302;6;11-4-2017;;1;12-6-2017 16:00:00;;;
NL 690929302;6;11-4-2017;;2;3-7-2017 13:00:00;;;
NL 690929326;4;16-10-2014;;1;31-12-2014 16:00:00;;;
NL 690929326;4;16-10-2014;;2;16-3-2015 16:00:00;13-5-2015;Pregnant;
NL 690929326;5;9-10-2015;22-6-2016 15:20:00;1;26-12-2015 7:00:00;15-6-2016;Pregnant;
NL 690929326;6;10-10-2016;9-11-2017 17:04:00;1;30-1-2017 7:00:00;5-4-2017;Not Pregnant;
NL 690929326;6;10-10-2016;9-11-2017 17:04:00;2;14-4-2017 16:00:00;28-6-2017;Pregnant;
NL 690929333;3;14-1-2014;24-12-2014 6:25:00;1;11-4-2014 8:00:00;;;
NL 690929333;3;14-1-2014;24-12-2014 6:25:00;2;20-5-2014 16:00:00;11-9-2014;Pregnant;
NL 690929333;4;26-2-2015;8-3-2016 16:37:00;1;22-7-2015 21:00:00;9-11-2015;Pregnant;
NL 690929333;5;25-4-2016;;1;12-7-2016 7:00:00;;;
NL 690929333;5;25-4-2016;;2;2-8-2016 9:00:00;;;
NL 690929333;5;25-4-2016;;3;14-9-2016 7:00:00;;;
NL 690929333;5;25-4-2016;;4;6-10-2016 8:00:00;;;
NL 690929333;5;25-4-2016;;5;4-12-2016 14:00:00;;;
NL 690929333;5;25-4-2016;;6;25-12-2016 15:00:00;;;
NL 690929333;5;25-4-2016;;7;16-1-2017 7:00:00;;;
NL 690929364;3;28-1-2014;;1;8-4-2014 7:00:00;;;
NL 690929364;3;28-1-2014;;2;12-5-2014 16:00:00;11-9-2014;Not Pregnant;
NL 690929364;3;28-1-2014;;2;12-5-2014 16:00:00;30-9-2014;Keep open;
NL 690929388;4;13-1-2015;9-6-2015 20:47:00;1;3-5-2015 17:00:00;;;
NL 690929395;4;22-11-2014;18-12-2015 14:58:00;1;14-5-2015 9:00:00;17-8-2015;Pregnant;
NL 690929395;5;23-12-2015;3-10-2016 16:44:00;1;19-2-2016 8:00:00;15-6-2016;Pregnant;
NL 690929395;6;5-12-2016;;1;8-2-2017 7:00:00;;;
NL 690929395;6;5-12-2016;;2;7-3-2017 7:00:00;;;
NL 690929395;6;5-12-2016;;3;2-6-2017 16:00:00;16-8-2017;Pregnant;
NL 713336005;1;25-3-2014;27-3-2015 8:20:00;1;2-7-2014 17:00:00;;;
NL 713336005;1;25-3-2014;27-3-2015 8:20:00;2;13-8-2014 16:00:00;12-12-2014;Pregnant;
NL 713336005;2;26-5-2015;30-3-2016 15:13:00;1;13-7-2015 14:00:00;;;
NL 713336005;2;26-5-2015;30-3-2016 15:13:00;2;3-8-2015 16:00:00;8-12-2015;Pregnant;
NL 713336005;3;13-5-2016;12-6-2017 16:14:00;1;25-8-2016 8:00:00;;;
NL 713336005;3;13-5-2016;12-6-2017 16:14:00;2;16-9-2016 16:00:00;;;
NL 713336005;3;13-5-2016;12-6-2017 16:14:00;3;7-10-2016 7:00:00;;;
NL 713336005;3;13-5-2016;12-6-2017 16:14:00;4;24-10-2016 13:00:00;20-1-2017;Pregnant;
NL 713336005;4;6-8-2017;;1;10-11-2017 14:00:00;;;
NL 713336050;1;23-3-2014;22-1-2015 16:24:00;1;30-5-2014 17:00:00;12-12-2014;Pregnant;
NL 713336050;2;12-3-2015;18-2-2016 15:13:00;1;7-6-2015 8:00:00;;;
NL 713336050;2;12-3-2015;18-2-2016 15:13:00;2;26-6-2015 17:00:00;8-12-2015;Pregnant?;
NL 713336050;2;12-3-2015;18-2-2016 15:13:00;2;26-6-2015 17:00:00;15-1-2016;Pregnant;
NL 713336050;3;20-2-2016;16-11-2016 16:27:00;1;18-4-2016 16:00:00;24-8-2016;Pregnant;
NL 713336050;4;21-1-2017;;1;22-3-2017 17:00:00;;;
NL 713336050;4;21-1-2017;;2;14-4-2017 16:00:00;28-6-2017;Pregnant;
NL 713336067;1;1-5-2014;19-5-2015 15:07:00;1;26-9-2014 16:00:00;8-1-2015;Pregnant;
NL 713336067;2;8-7-2015;4-8-2016 14:54:00;1;14-12-2015 7:00:00;;;
NL 713336067;2;8-7-2015;4-8-2016 14:54:00;2;5-1-2016 9:00:00;15-6-2016;Pregnant;
NL 713336074;1;20-3-2014;27-1-2015 16:17:00;1;6-6-2014 16:00:00;12-12-2014;Pregnant;
NL 713336074;2;17-3-2015;14-4-2016 15:21:00;1;7-5-2015 17:00:00;;;
NL 713336074;2;17-3-2015;14-4-2016 15:21:00;2;30-5-2015 8:00:00;;;
NL 713336074;2;17-3-2015;14-4-2016 15:21:00;3;24-7-2015 14:00:00;;;
NL 713336074;2;17-3-2015;14-4-2016 15:21:00;4;17-8-2015 8:00:00;8-12-2015;Pregnant;
NL 713336074;3;30-5-2016;8-9-2017 15:04:00;1;2-11-2016 8:00:00;;;
NL 713336074;3;30-5-2016;8-9-2017 15:04:00;2;4-12-2016 14:00:00;;;
NL 713336074;3;30-5-2016;8-9-2017 15:04:00;3;26-12-2016 16:00:00;;;
NL 713336074;3;30-5-2016;8-9-2017 15:04:00;4;27-1-2017 16:00:00;5-4-2017;Pregnant;
NL 713336074;4;7-11-2017;;;;;;
NL 713336081;1;27-3-2014;9-7-2015 14:17:00;1;9-9-2014 16:00:00;11-11-2014;Not Pregnant;
NL 713336081;1;27-3-2014;9-7-2015 14:17:00;2;4-12-2014 16:00:00;22-4-2015;Pregnant;
NL 713336081;2;7-9-2015;28-10-2016 15:14:00;1;18-12-2015 16:00:00;;;
NL 713336081;2;7-9-2015;28-10-2016 15:14:00;2;1-3-2016 17:00:00;15-6-2016;Pregnant;
NL 713336081;3;8-12-2016;;1;15-2-2017 16:00:00;11-8-2017;Keep open;
NL 713336098;1;18-4-2014;1-5-2015 15:21:00;1;9-9-2014 16:00:00;19-12-2014;Pregnant;
NL 713336098;2;16-6-2015;;;;;;
NL 713336106;1;8-5-2014;8-4-2015 17:05:00;1;13-8-2014 16:00:00;12-12-2014;Pregnant;
NL 713336106;2;28-5-2015;;;;;;
NL 713336113;1;7-4-2014;12-3-2015 16:06:00;1;30-5-2014 17:00:00;;;
NL 713336113;1;7-4-2014;12-3-2015 16:06:00;2;2-7-2014 8:00:00;;;
NL 713336113;1;7-4-2014;12-3-2015 16:06:00;3;26-7-2014 16:00:00;12-12-2014;Pregnant;
NL 713336113;2;23-4-2015;22-3-2016 16:03:00;1;28-7-2015 17:00:00;9-11-2015;Pregnant;
NL 713336113;3;6-5-2016;;;;;;
NL 713336120;1;21-4-2014;24-4-2015 15:23:00;1;1-9-2014 16:00:00;12-12-2014;Pregnant;
NL 713336120;2;16-6-2015;14-4-2016 15:21:00;1;19-8-2015 7:00:00;8-12-2015;Pregnant;
NL 713336120;3;31-5-2016;;1;21-7-2016 18:00:00;;;
NL 713336120;3;31-5-2016;;2;13-8-2016 14:00:00;4-9-2016;Keep open;
NL 713336144;1;19-5-2014;22-9-2014 16:02:00;1;16-8-2014 18:00:00;;;
NL 713336168;1;7-6-2014;9-7-2015 14:17:00;1;9-9-2014 8:00:00;;;
NL 713336168;1;7-6-2014;9-7-2015 14:17:00;2;25-11-2014 15:00:00;12-3-2015;Pregnant;
NL 713336168;2;8-9-2015;30-9-2016 8:09:00;1;26-12-2015 7:00:00;;;
NL 713336168;2;8-9-2015;30-9-2016 8:09:00;2;3-2-2016 16:00:00;15-6-2016;Pregnant;
NL 713336168;3;6-11-2016;;;;;;
NL 713336175;1;17-7-2014;3-9-2015 15:33:00;1;12-1-2015 8:00:00;13-5-2015;Pregnant;
NL 713336175;2;13-10-2015;19-9-2016 13:57:00;1;25-12-2015 14:00:00;;;
NL 713336175;2;13-10-2015;19-9-2016 13:57:00;2;30-1-2016 16:00:00;15-6-2016;Pregnant;
NL 713336175;3;4-10-2016;;1;25-6-2017 14:00:00;;;
NL 713336175;3;4-10-2016;;2;17-7-2017 7:00:00;;;
NL 713336175;3;4-10-2016;;3;10-8-2017 7:00:00;;;
NL 713336175;3;4-10-2016;;4;31-8-2017 13:00:00;;;
NL 713336175;3;4-10-2016;;5;20-9-2017 16:00:00;;;
NL 713336175;3;4-10-2016;;6;11-10-2017 14:00:00;;;
NL 713336175;3;4-10-2016;;7;2-11-2017 16:00:00;;;
NL 713336182;1;22-9-2014;30-10-2015 13:50:00;1;17-3-2015 16:00:00;13-5-2015;Pregnant;
NL 713336182;2;25-12-2015;;1;15-2-2016 7:00:00;;;
NL 713336182;2;25-12-2015;;2;14-3-2016 16:00:00;;;
NL 713336182;2;25-12-2015;;3;26-5-2016 16:00:00;24-8-2016;Pregnant;
NL 713336182;2;25-12-2015;;3;26-5-2016 16:00:00;10-1-2017;Abortion;
NL 713336199;1;1-8-2014;6-7-2015 14:24:00;1;3-10-2014 16:00:00;;;
NL 713336199;1;1-8-2014;6-7-2015 14:24:00;2;17-11-2014 16:00:00;4-3-2015;Pregnant;
NL 713336199;2;25-8-2015;;1;15-2-2016 14:00:00;;;
NL 713336199;2;25-8-2015;;2;25-3-2016 8:00:00;;;
NL 713336199;2;25-8-2015;;3;9-5-2016 14:00:00;28-9-2016;Pregnant;
NL 713336199;2;25-8-2015;;3;9-5-2016 14:00:00;17-11-2016;Not Pregnant;
NL 713336199;2;25-8-2015;;3;9-5-2016 14:00:00;26-11-2016;Keep open;
NL 713336214;1;16-7-2014;24-9-2015 14:29:00;1;17-9-2014 15:00:00;;;
NL 713336214;1;16-7-2014;24-9-2015 14:29:00;2;17-12-2014 16:00:00;;;
NL 713336214;1;16-7-2014;24-9-2015 14:29:00;3;12-1-2015 7:00:00;;;
NL 713336214;1;16-7-2014;24-9-2015 14:29:00;4;4-2-2015 17:00:00;13-5-2015;Pregnant;
NL 713336214;2;10-11-2015;25-8-2016 16:45:00;1;6-1-2016 16:00:00;15-6-2016;Pregnant;
NL 713336214;3;9-10-2016;15-9-2017 7:07:00;1;11-12-2016 17:00:00;;;
NL 713336214;3;9-10-2016;15-9-2017 7:07:00;2;30-1-2017 7:00:00;5-4-2017;Pregnant;
NL 713336214;4;1-11-2017;;;;;;
NL 713336221;1;10-7-2014;29-7-2015 15:01:00;1;30-10-2014 17:00:00;;;
NL 713336221;1;10-7-2014;29-7-2015 15:01:00;2;26-11-2014 15:00:00;12-3-2015;Pregnant;
NL 713336221;2;18-8-2015;4-7-2016 14:44:00;1;9-11-2015 16:00:00;24-2-2016;Pregnant;
NL 713336221;3;16-8-2016;;;;;;
NL 713336245;1;17-7-2014;6-7-2015 14:24:00;1;7-11-2014 17:00:00;12-3-2015;Pregnant;
NL 713336245;2;25-8-2015;12-10-2016 13:37:00;1;18-11-2015 7:00:00;;;
NL 713336245;2;25-8-2015;12-10-2016 13:37:00;2;10-1-2016 9:00:00;;;
NL 713336245;2;25-8-2015;12-10-2016 13:37:00;3;19-2-2016 17:00:00;15-6-2016;Pregnant;
NL 713336245;3;3-12-2016;15-3-2017 8:13:00;1;4-2-2017 18:00:00;;;
NL 713336252;1;22-7-2014;6-7-2015 14:24:00;1;13-11-2014 16:00:00;4-3-2015;Pregnant;
NL 713336252;2;8-9-2015;12-9-2016 14:01:00;1;13-1-2016 7:00:00;15-6-2016;Pregnant;
NL 713336252;3;19-10-2016;17-8-2017 13:26:00;1;20-12-2016 17:00:00;5-4-2017;Pregnant;
NL 713336252;4;3-10-2017;;;;;;
NL 713336269;1;16-7-2014;28-5-2015 14:59:00;1;12-10-2014 15:00:00;4-3-2015;Pregnant;
NL 713336269;2;6-8-2015;12-9-2016 14:02:00;1;6-11-2015 16:00:00;;;
NL 713336269;2;6-8-2015;12-9-2016 14:02:00;2;30-11-2015 16:00:00;;;
NL 713336269;2;6-8-2015;12-9-2016 14:02:00;3;24-12-2015 17:00:00;;;
NL 713336269;2;6-8-2015;12-9-2016 14:02:00;4;19-1-2016 8:00:00;15-6-2016;Pregnant;
NL 713336269;3;1-11-2016;17-8-2017 13:27:00;1;28-12-2016 13:00:00;8-3-2017;Pregnant;
NL 713336269;4;25-8-2017;5-9-2017 6:52:00;;;;;
NL 713336283;1;23-7-2014;8-7-2015 13:56:00;1;24-11-2014 16:00:00;12-3-2015;Pregnant;
NL 713336283;2;28-8-2015;22-6-2016 15:20:00;1;27-11-2015 17:00:00;24-3-2016;Pregnant;
NL 713336283;3;27-8-2016;;;;;;
NL 713336308;1;14-8-2014;6-7-2015 14:24:00;1;28-10-2014 17:00:00;4-3-2015;Pregnant;
NL 713336308;2;10-8-2015;8-11-2016 17:00:00;1;13-9-2015 13:00:00;;;
NL 713336308;2;10-8-2015;8-11-2016 17:00:00;2;24-10-2015 14:00:00;;;
NL 713336308;2;10-8-2015;8-11-2016 17:00:00;3;23-11-2015 14:00:00;;;
NL 713336308;2;10-8-2015;8-11-2016 17:00:00;4;28-12-2015 14:00:00;;;
NL 713336308;2;10-8-2015;8-11-2016 17:00:00;5;13-2-2016 8:00:00;;;
NL 713336308;2;10-8-2015;8-11-2016 17:00:00;6;2-3-2016 16:00:00;;;
NL 713336308;2;10-8-2015;8-11-2016 17:00:00;7;24-3-2016 16:00:00;23-8-2016;Pregnant;
NL 713336308;3;7-1-2017;;1;5-4-2017 16:00:00;7-6-2017;Not Pregnant;
NL 713336308;3;7-1-2017;;2;10-7-2017 7:00:00;;;
NL 713336308;3;7-1-2017;;3;1-8-2017 13:00:00;;;
NL 713336308;3;7-1-2017;;4;22-9-2017 8:00:00;;;
NL 713336308;3;7-1-2017;;5;28-10-2017 9:00:00;;;
NL 713336315;1;28-7-2014;;;;;;
NL 713336315;2;3-8-2014;27-11-2015 15:51:00;1;10-10-2014 15:00:00;;;
NL 713336315;2;3-8-2014;27-11-2015 15:51:00;2;2-12-2014 8:00:00;;;
NL 713336315;2;3-8-2014;27-11-2015 15:51:00;3;22-12-2014 17:00:00;;;
NL 713336315;2;3-8-2014;27-11-2015 15:51:00;4;5-2-2015 17:00:00;6-3-2015;Not Pregnant;
NL 713336315;2;3-8-2014;27-11-2015 15:51:00;5;27-3-2015 15:00:00;22-8-2015;Pregnant;
NL 713336315;3;1-1-2016;2-3-2017 15:44:00;1;20-2-2016 9:00:00;;;
NL 713336315;3;1-1-2016;2-3-2017 15:44:00;2;24-3-2016 7:00:00;;;
NL 713336315;3;1-1-2016;2-3-2017 15:44:00;3;23-8-2016 7:00:00;;;
NL 713336315;3;1-1-2016;2-3-2017 15:44:00;4;15-9-2016 7:00:00;15-12-2016;Pregnant;
NL 713336315;4;23-6-2017;;1;9-9-2017 8:00:00;;;
NL 713336322;1;21-7-2014;18-3-2015 8:24:00;1;6-11-2014 16:00:00;;;
NL 713336339;1;21-9-2014;30-10-2015 13:49:00;1;24-12-2014 16:00:00;;;
NL 713336339;1;21-9-2014;30-10-2015 13:49:00;2;9-2-2015 17:00:00;;;
NL 713336339;1;21-9-2014;30-10-2015 13:49:00;3;4-3-2015 8:00:00;13-5-2015;Pregnant;
NL 713336339;2;3-12-2015;27-9-2016 14:20:00;1;7-2-2016 10:00:00;15-6-2016;Pregnant;
NL 713336339;3;19-11-2016;;;;;;
NL 713336346;1;27-11-2014;7-10-2015 16:46:00;1;9-2-2015 17:00:00;13-8-2015;Pregnant;
NL 713336346;2;15-11-2015;12-9-2016 14:02:00;1;16-1-2016 16:00:00;11-8-2016;Pregnant;
NL 713336346;3;16-10-2016;15-9-2017 7:06:00;1;11-12-2016 17:00:00;;;
NL 713336346;3;16-10-2016;15-9-2017 7:06:00;2;30-1-2017 7:00:00;5-4-2017;Pregnant;
NL 713336346;4;6-11-2017;;;;;;
NL 713336360;1;29-9-2014;7-8-2015 15:51:00;1;13-12-2014 6:00:00;22-4-2015;Pregnant;
NL 713336360;2;15-9-2015;23-9-2016 15:39:00;1;11-1-2016 16:00:00;;;
NL 713336360;2;15-9-2015;23-9-2016 15:39:00;2;5-2-2016 16:00:00;15-6-2016;Pregnant;
NL 713336360;3;21-10-2016;;;;;;
NL 713336377;1;25-12-2014;2-11-2015 15:39:00;1;15-2-2015 15:00:00;;;
NL 713336377;1;25-12-2014;2-11-2015 15:39:00;2;8-3-2015 7:00:00;22-8-2015;Pregnant;
NL 713336377;2;18-12-2015;12-10-2016 13:36:00;1;15-2-2016 15:00:00;11-8-2016;Pregnant;
NL 713336377;3;2-12-2016;12-10-2017 16:23:00;1;1-2-2017 17:00:00;;;
NL 713336377;3;2-12-2016;12-10-2017 16:23:00;2;24-2-2017 16:00:00;7-6-2017;Pregnant;
NL 713336409;1;30-9-2014;29-9-2015 15:09:00;1;4-2-2015 17:00:00;13-8-2015;Pregnant;
NL 713336409;2;10-11-2015;25-11-2016 13:54:00;1;6-3-2016 17:00:00;;;
NL 713336409;2;10-11-2015;25-11-2016 13:54:00;2;27-3-2016 15:00:00;24-8-2016;Pregnant;
NL 713336409;3;3-1-2017;;1;18-5-2017 14:00:00;;;
NL 713336409;3;3-1-2017;;2;10-6-2017 17:00:00;;;
NL 713336409;3;3-1-2017;;3;1-7-2017 16:00:00;;;
NL 713336409;3;3-1-2017;;4;23-7-2017 8:00:00;;;
NL 713336409;3;3-1-2017;;5;4-9-2017 14:00:00;;;
NL 713336409;3;3-1-2017;;6;7-11-2017 16:00:00;;;
NL 713336423;1;10-10-2014;;1;23-1-2015 16:00:00;;;
NL 713336423;1;10-10-2014;;2;8-9-2015 14:00:00;;;
NL 713336423;2;4-11-2015;23-9-2016 15:39:00;1;2-1-2016 18:00:00;;;
NL 713336423;2;4-11-2015;23-9-2016 15:39:00;2;15-2-2016 15:00:00;11-8-2016;Pregnant;
NL 713336423;3;10-10-2016;12-10-2017 16:24:00;1;6-3-2017 14:00:00;7-6-2017;Pregnant;
NL 713336430;1;19-5-2015;8-3-2016 16:38:00;1;16-7-2015 20:00:00;9-11-2015;Pregnant;
NL 713336430;2;26-4-2016;28-4-2017 14:08:00;1;30-8-2016 8:00:00;20-1-2017;Pregnant;
NL 713336430;3;12-6-2017;;1;24-8-2017 14:00:00;;;
NL 713336447;1;30-10-2014;21-9-2015 16:01:00;1;29-1-2015 7:00:00;13-8-2015;Pregnant;
NL 713336447;2;3-11-2015;25-8-2016 16:45:00;1;9-1-2016 9:00:00;11-8-2016;Pregnant;
NL 713336447;3;7-10-2016;31-8-2017 16:46:00;1;11-1-2017 7:00:00;5-4-2017;Pregnant;
NL 713336447;4;17-10-2017;;;;;;
NL 713336454;1;17-10-2014;24-8-2015 14:59:00;1;30-12-2014 7:00:00;12-7-2015;Pregnant;
NL 713336454;2;11-10-2015;6-9-2016 14:36:00;1;22-12-2015 17:00:00;;;
NL 713336454;2;11-10-2015;6-9-2016 14:36:00;2;12-1-2016 7:00:00;11-8-2016;Pregnant;
NL 713336454;3;25-10-2016;31-8-2017 16:46:00;1;10-1-2017 16:00:00;5-4-2017;Pregnant;
NL 713336454;4;23-10-2017;;;;;;
NL 713336478;1;25-11-2014;7-10-2015 16:46:00;1;21-1-2015 16:00:00;;;
NL 713336478;1;25-11-2014;7-10-2015 16:46:00;2;13-2-2015 17:00:00;22-8-2015;Pregnant;
NL 713336478;2;17-11-2015;28-10-2016 15:15:00;1;10-2-2016 17:00:00;;;
NL 713336478;2;17-11-2015;28-10-2016 15:15:00;2;3-3-2016 8:00:00;11-8-2016;Pregnant;
NL 713336478;3;12-11-2016;;;;;;
NL 715432893;2;26-3-2014;;1;3-9-2014 15:00:00;26-11-2014;Pregnant;
NL 715432893;2;26-3-2014;;1;3-9-2014 15:00:00;11-3-2015;Abortion;
NL 715432893;2;26-3-2014;;1;3-9-2014 15:00:00;27-4-2015;Keep open;
NL 715432893;2;26-3-2014;;2;11-5-2015 16:00:00;23-9-2015;Pregnant;
NL 715432893;2;26-3-2014;;2;11-5-2015 16:00:00;13-11-2015;Abortion;
NL 715433012;2;6-3-2014;;1;26-6-2014 7:00:00;;;
NL 715433029;2;12-7-2014;;1;25-9-2014 16:00:00;;;
NL 715433029;2;12-7-2014;;2;8-11-2014 7:00:00;;;
NL 715433029;2;12-7-2014;;3;1-12-2014 8:00:00;;;
NL 715433036;2;23-10-2014;21-9-2015 16:00:00;1;31-1-2015 16:00:00;13-8-2015;Pregnant;
NL 715433036;3;12-11-2015;10-1-2017 13:50:00;1;10-2-2016 17:00:00;;;
NL 715433036;3;12-11-2015;10-1-2017 13:50:00;2;23-3-2016 7:00:00;;;
NL 715433036;3;12-11-2015;10-1-2017 13:50:00;3;14-6-2016 7:00:00;24-8-2016;Pregnant;
NL 715433036;4;26-3-2017;;1;23-6-2017 15:00:00;7-9-2017;Pregnant;
NL 715433043;2;6-9-2015;;;;;;
NL 715433067;2;21-4-2014;;1;3-7-2014 7:00:00;;;
NL 715433067;2;21-4-2014;;2;26-7-2014 16:00:00;;;
NL 715433067;2;21-4-2014;;3;17-8-2014 9:00:00;;;
NL 715433067;2;21-4-2014;;4;9-9-2014 8:00:00;26-11-2014;Pregnant;
NL 715433067;2;21-4-2014;;5;15-2-2015 15:00:00;;;
NL 715433067;2;21-4-2014;;6;21-7-2015 17:00:00;;;
NL 715433081;2;6-5-2014;1-5-2015 15:21:00;1;29-7-2014 16:00:00;;;
NL 715433081;2;6-5-2014;1-5-2015 15:21:00;2;19-8-2014 17:00:00;;;
NL 715433081;2;6-5-2014;1-5-2015 15:21:00;3;9-9-2014 8:00:00;26-11-2014;Pregnant;
